station	valid	tmpf	dwpf	relh	drct	sknt	p01i	alti	mslp	vsby	gust	skyc1	skyc2	skyc3	skyc4	skyl1	skyl2	skyl3	skyl4	wxcodes	ice_accretion_1hr	ice_accretion_3hr	ice_accretion_6hr	peak_wind_gust	peak_wind_drct	peak_wind_time	feel	metar	snowdepth
JRB	2019-12-22 08:56	32.00	25.00	75.07	270.00	6.00	0.00	30.42	1030.00	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	25.53	KJRB 220856Z AUTO 27006KT CLR 00/M04 A3042 RMK AO2 SLP300 T00001039 58012 PWINO FZRANO	null
JRB	2019-12-22 09:56	32.00	26.10	78.58	270.00	6.00	0.00	30.39	1029.00	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	25.53	KJRB 220956Z AUTO 27006KT CLR 00/M03 A3039 RMK AO2 SLP290 T00001033 PWINO FZRANO	null
JRB	2019-12-22 10:56	30.90	26.10	82.15	270.00	6.00	0.00	30.39	1029.10	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	24.21	KJRB 221056Z AUTO 27006KT CLR M01/M03 A3039 RMK AO2 SLP291 T10061033 PWINO FZRANO	null
JRB	2019-12-22 11:56	30.90	26.10	82.15	260.00	6.00	0.00	30.40	1029.40	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	24.21	KJRB 221156Z AUTO 26006KT CLR M01/M03 A3040 RMK AO2 SLP294 T10061033 10006 21006 55006 PWINO FZRANO	null
JRB	2019-12-22 12:56	30.90	25.00	78.48	260.00	8.00	0.00	30.40	1029.30	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	22.76	KJRB 221256Z AUTO 26008KT CLR M01/M04 A3040 RMK AO2 SLP293 T10061039 PWINO FZRANO	null
JRB	2019-12-22 13:56	32.00	25.00	75.07	260.00	6.00	0.00	30.39	1029.20	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	25.53	KJRB 221356Z AUTO 26006KT CLR 00/M04 A3039 RMK AO2 SLP292 T00001039 PWINO FZRANO	null
JRB	2019-12-22 14:56	34.00	24.10	66.72	250.00	8.00	0.00	30.39	1029.10	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	26.58	KJRB 221456Z AUTO 25008KT CLR 01/M04 A3039 RMK AO2 SLP291 T00111044 57003 PWINO FZRANO	null
JRB	2019-12-22 15:56	37.00	27.00	66.82	230.00	5.00	0.00	30.35	1027.70	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	32.33	KJRB 221556Z AUTO 23005KT CLR 03/M03 A3035 RMK AO2 SLP277 T00281028 PWINO	null
JRB	2019-12-22 16:56	42.10	28.00	57.08	240.00	5.00	0.00	30.32	1026.70	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	38.39	KJRB 221656Z AUTO 24005KT CLR 06/M02 A3032 RMK AO2 SLP267 T00561022 PWINO	null
JRB	2019-12-22 17:56	45.00	30.00	55.43	240.00	8.00	0.00	30.30	1025.90	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	40.13	KJRB 221756Z AUTO 24008KT CLR 07/M01 A3030 RMK AO2 SLP259 T00721011 10072 21006 56031 PWINO	null
JRB	2019-12-22 18:56	46.90	28.90	49.32	260.00	8.00	0.00	30.28	1025.50	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	42.47	KJRB 221856Z AUTO 26008KT CLR 08/M02 A3028 RMK AO2 SLP255 T00831017 PWINO	null
JRB	2019-12-22 19:56	48.00	30.00	49.49	270.00	10.00	0.00	30.26	1024.80	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	43.03	KJRB 221956Z AUTO 27010KT CLR 09/M01 A3026 RMK AO2 SLP248 T00891011 PWINO	null
JRB	2019-12-22 20:56	48.00	30.00	49.49	260.00	6.00	0.00	30.24	1024.20	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	44.80	KJRB 222056Z AUTO 26006KT CLR 09/M01 A3024 RMK AO2 SLP242 T00891011 58018 PWINO	null
JRB	2019-12-22 21:56	46.00	30.00	53.37	270.00	7.00	0.00	30.23	1023.80	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	41.84	KJRB 222156Z AUTO 27007KT CLR 08/M01 A3023 RMK AO2 SLP238 T00781011 PWINO	null
JRB	2019-12-22 22:56	44.10	30.90	59.50	270.00	6.00	0.00	30.24	1024.00	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	40.10	KJRB 222256Z AUTO 27006KT CLR 07/M01 A3024 RMK AO2 SLP240 T00671006 PWINO	null
JRB	2019-12-22 23:56	44.10	30.00	57.37	260.00	8.00	0.00	30.25	1024.20	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	39.02	KJRB 222356Z AUTO 26008KT CLR 07/M01 A3025 RMK AO2 SLP242 T00671011 10094 20067 53000 PWINO	null
JRB	2019-12-23 00:56	43.00	28.90	57.21	270.00	10.00	0.00	30.24	1024.00	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	36.76	KJRB 230056Z AUTO 27010KT CLR 06/M02 A3024 RMK AO2 SLP240 T00611017 PWINO	null
JRB	2019-12-23 01:56	43.00	28.90	57.21	260.00	9.00	0.00	30.23	1023.70	null	16.00	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	37.19	KJRB 230156Z AUTO 26009G16KT CLR 06/M02 A3023 RMK AO2 SLP237 T00611017 PWINO	null
JRB	2019-12-23 02:56	42.10	28.90	59.22	260.00	9.00	0.00	30.23	1023.60	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	36.07	KJRB 230256Z AUTO 26009KT CLR 06/M02 A3023 RMK AO2 SLP236 T00561017 56006 PWINO	null
JRB	2019-12-23 03:56	42.10	28.90	59.22	250.00	7.00	0.00	30.22	1023.30	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	37.09	KJRB 230356Z AUTO 25007KT CLR 06/M02 A3022 RMK AO2 SLP233 T00561017 PWINO	null
JRB	2019-12-23 04:56	42.10	28.90	59.22	250.00	7.00	0.00	30.19	1022.30	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	37.09	KJRB 230456Z AUTO 25007KT CLR 06/M02 A3019 RMK AO2 SLP223 T00561017 400941006 PWINO	null
JRB	2019-12-23 05:56	41.00	30.00	64.63	230.00	4.00	0.00	30.18	1021.90	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	37.93	KJRB 230556Z AUTO 23004KT CLR 05/M01 A3018 RMK AO2 SLP219 T00501011 10067 20050 58017 PWINO	null
JRB	2019-12-23 06:56	39.90	30.00	67.45	270.00	6.00	0.00	30.18	1022.00	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	35.04	KJRB 230656Z AUTO 27006KT CLR 04/M01 A3018 RMK AO2 SLP220 T00441011 PWINO	null
JRB	2019-12-23 07:56	39.90	30.00	67.45	230.00	5.00	0.00	30.18	1021.90	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	35.78	KJRB 230756Z AUTO 23005KT CLR 04/M01 A3018 RMK AO2 SLP219 T00441011 PWINO	null
JRB	2019-12-23 08:56	39.00	30.00	69.85	240.00	3.00	0.00	30.17	1021.60	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	36.69	KJRB 230856Z AUTO 24003KT CLR 04/M01 A3017 RMK AO2 SLP216 T00391011 58003 PWINO	null
JRB	2019-12-23 09:56	39.00	30.00	69.85	220.00	7.00	0.00	30.16	1021.40	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	33.31	KJRB 230956Z AUTO 22007KT CLR 04/M01 A3016 RMK AO2 SLP214 T00391011 PWINO	null
JRB	2019-12-23 10:56	37.90	30.90	75.64	250.00	4.00	0.00	30.17	1021.50	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	34.31	KJRB 231056Z AUTO 25004KT CLR 03/M01 A3017 RMK AO2 SLP215 T00331006 PWINO	null
JRB	2019-12-23 11:56	39.90	30.00	67.45	290.00	7.00	0.00	30.18	1021.80	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	34.41	KJRB 231156Z AUTO 29007KT CLR 04/M01 A3018 RMK AO2 SLP218 T00441011 10050 20033 53002 PWINO	null
JRB	2019-12-23 12:56	39.00	30.00	69.85	270.00	5.00	0.00	30.17	1021.70	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	34.71	KJRB 231256Z AUTO 27005KT CLR 04/M01 A3017 RMK AO2 SLP217 T00391011 PWINO	null
JRB	2019-12-23 13:56	39.90	30.90	69.96	220.00	3.00	0.00	30.17	1021.80	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	37.72	KJRB 231356Z AUTO 22003KT CLR 04/M01 A3017 RMK AO2 SLP218 T00441006 PWINO	null
JRB	2019-12-23 14:56	42.10	30.90	64.24	null	3.00	0.00	30.17	1021.60	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	40.23	KJRB 231456Z AUTO VRB03KT CLR 06/M01 A3017 RMK AO2 SLP216 T00561006 58002 PWINO	null
JRB	2019-12-23 15:56	46.00	32.00	57.87	260.00	7.00	0.00	30.14	1020.60	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	41.84	KJRB 231556Z AUTO 26007KT 240V310 CLR 08/00 A3014 RMK AO2 SLP206 T00780000 PWINO	null
JRB	2019-12-23 16:56	51.10	32.00	47.81	null	5.00	0.00	30.10	1019.10	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	51.10	KJRB 231656Z AUTO VRB05KT CLR 11/00 A3010 RMK AO2 SLP191 T01060000 PWINO	null
JRB	2019-12-23 17:56	53.10	30.90	42.48	220.00	4.00	0.00	30.05	1017.60	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	53.10	KJRB 231756Z AUTO 22004KT CLR 12/M01 A3005 RMK AO2 SLP176 T01171006 10117 20039 58040 PWINO	null
JRB	2019-12-23 18:56	57.00	30.90	36.86	null	5.00	0.00	30.04	1017.30	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	57.00	KJRB 231856Z AUTO VRB05KT CLR 14/M01 A3004 RMK AO2 SLP173 T01391006 PWINO	null
JRB	2019-12-23 19:56	55.90	30.00	36.98	270.00	9.00	0.00	30.05	1017.50	null	40.00	CLR	null	null	null	null	null	null	null	null	null	null	null	40.00	270.00	2019-12-23 19:49	55.90	KJRB 231956Z AUTO 27009G40KT CLR 13/M01 A3005 RMK AO2 PK WND 27040/1949 SLP175 T01331011 PWINO	null
JRB	2019-12-23 20:56	54.00	27.00	35.05	280.00	8.00	0.00	30.03	1017.00	null	33.00	CLR	null	null	null	null	null	null	null	null	null	null	null	41.00	290.00	2019-12-23 20:03	54.00	KJRB 232056Z AUTO 28008G33KT CLR 12/M03 A3003 RMK AO2 PK WND 29041/2003 SLP170 T01221028 58006 PWINO	null
JRB	2019-12-23 21:56	52.00	27.00	37.72	270.00	8.00	0.00	30.01	1016.30	null	34.00	CLR	null	null	null	null	null	null	null	null	null	null	null	34.00	280.00	2019-12-23 21:48	52.00	KJRB 232156Z AUTO 27008G34KT CLR 11/M03 A3001 RMK AO2 PK WND 28034/2148 SLP163 T01111028 PWINO	null
JRB	2019-12-23 22:56	52.00	27.00	37.72	260.00	7.00	0.00	30.01	1016.30	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	41.00	280.00	2019-12-23 22:41	52.00	KJRB 232256Z AUTO 26007KT CLR 11/M03 A3001 RMK AO2 PK WND 28041/2241 SLP163 T01111028 PWINO	null
JRB	2019-12-23 23:56	50.00	30.90	47.64	260.00	7.00	0.00	30.00	1015.90	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	40.00	290.00	2019-12-23 23:00	46.72	KJRB 232356Z AUTO 26007KT CLR 10/M01 A3000 RMK AO2 PK WND 29040/2300 SLP159 T01001006 10139 20100 56012 PWINO	null
JRB	2019-12-24 00:56	48.00	30.00	49.49	260.00	5.00	0.00	29.98	1015.20	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	45.40	KJRB 240056Z AUTO 26005KT CLR 09/M01 A2998 RMK AO2 SLP152 T00891011 PWINO	null
JRB	2019-12-24 01:56	46.90	30.00	51.58	250.00	4.00	0.00	29.97	1014.80	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	44.82	KJRB 240156Z AUTO 25004KT CLR 08/M01 A2997 RMK AO2 SLP148 T00831011 PWINO	null
JRB	2019-12-24 02:56	45.00	32.00	60.11	250.00	6.00	0.00	29.97	1014.70	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	41.19	KJRB 240256Z AUTO 25006KT CLR 07/00 A2997 RMK AO2 SLP147 T00720000 56011 PWINO	null
JRB	2019-12-24 03:56	44.10	30.00	57.37	270.00	6.00	0.00	29.96	1014.50	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	40.10	KJRB 240356Z AUTO 27006KT CLR 07/M01 A2996 RMK AO2 SLP145 T00671011 PWINO	null
JRB	2019-12-24 04:56	43.00	30.00	59.83	270.00	6.00	0.00	29.96	1014.50	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	38.78	KJRB 240456Z AUTO 27006KT CLR 06/M01 A2996 RMK AO2 SLP145 T00611011 401390033 PWINO	null
JRB	2019-12-24 05:56	43.00	28.90	57.21	250.00	6.00	0.00	29.96	1014.50	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	38.78	KJRB 240556Z AUTO 25006KT CLR 06/M02 A2996 RMK AO2 SLP145 T00611017 10100 20061 55002 PWINO	null
JRB	2019-12-24 06:56	43.00	28.90	57.21	null	6.00	0.00	29.98	1015.10	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	38.78	KJRB 240656Z AUTO VRB06KT CLR 06/M02 A2998 RMK AO2 SLP151 T00611017 PWINO	null
JRB	2019-12-24 07:56	43.00	28.90	57.21	250.00	6.00	0.00	29.99	1015.60	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	38.78	KJRB 240756Z AUTO 25006KT CLR 06/M02 A2999 RMK AO2 SLP156 T00611017 PWINO	null
JRB	2019-12-24 08:56	45.00	32.00	60.11	0.00	0.00	0.00	30.00	1016.00	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	45.00	KJRB 240856Z AUTO 00000KT CLR 07/00 A3000 RMK AO2 SLP160 T00720000 51015 PWINO	null
JRB	2019-12-24 09:56	44.10	33.10	65.02	null	4.00	0.00	30.02	1016.50	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	41.55	KJRB 240956Z AUTO VRB04KT CLR 07/01 A3002 RMK AO2 SLP165 T00670006 PWINO	null
JRB	2019-12-24 10:56	43.00	33.10	67.82	270.00	4.00	0.00	30.06	1017.90	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	40.27	KJRB 241056Z AUTO 27004KT CLR 06/01 A3006 RMK AO2 SLP179 T00610006 PWINO	null
JRB	2019-12-24 11:56	43.00	33.10	67.82	60.00	9.00	0.00	30.09	1018.90	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	37.19	KJRB 241156Z AUTO 06009KT CLR 06/01 A3009 RMK AO2 SLP189 T00610006 10072 20056 53029 PWINO	null
JRB	2019-12-24 12:56	44.10	32.00	62.21	50.00	7.00	0.00	30.10	1019.20	null	14.00	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	39.53	KJRB 241256Z AUTO 05007G14KT CLR 07/00 A3010 RMK AO2 SLP192 T00670000 PWINO	null
JRB	2019-12-24 13:56	45.00	32.00	60.11	50.00	12.00	0.00	30.14	1020.50	null	19.00	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	38.55	KJRB 241356Z AUTO 05012G19KT CLR 07/00 A3014 RMK AO2 SLP205 T00720000 PWINO	null
JRB	2019-12-24 14:56	45.00	30.90	57.50	50.00	12.00	0.00	30.16	1021.30	null	17.00	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	38.55	KJRB 241456Z AUTO 05012G17KT CLR 07/M01 A3016 RMK AO2 SLP213 T00721006 53024 PWINO	null
JRB	2019-12-24 15:56	46.90	28.00	47.54	150.00	7.00	0.00	30.15	1020.80	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	42.94	KJRB 241556Z AUTO 15007KT 070V260 CLR 08/M02 A3015 RMK AO2 SLP208 T00831022 PWINO	null
JRB	2019-12-24 16:56	48.90	28.00	44.10	null	5.00	0.00	30.13	1020.20	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	46.47	KJRB 241656Z AUTO VRB05KT CLR 09/M02 A3013 RMK AO2 SLP202 T00941022 PWINO	null
JRB	2019-12-24 17:56	51.10	27.00	38.99	null	4.00	0.00	30.11	1019.50	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	51.10	KJRB 241756Z AUTO VRB04KT CLR 11/M03 A3011 RMK AO2 SLP195 T01061028 10106 20061 58018 PWINO	null
JRB	2019-12-24 18:56	51.10	25.00	35.89	null	4.00	0.00	30.11	1019.60	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	51.10	KJRB 241856Z AUTO VRB04KT CLR 11/M04 A3011 RMK AO2 SLP196 T01061039 PWINO	null
JRB	2019-12-24 19:56	52.00	24.10	33.44	50.00	10.00	0.00	30.12	1020.10	null	16.00	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	52.00	KJRB 241956Z AUTO 05010G16KT 350V120 CLR 11/M04 A3012 RMK AO2 SLP201 T01111044 PWINO	null
JRB	2019-12-24 20:56	48.90	23.00	35.83	60.00	6.00	0.00	30.14	1020.70	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	38.00	290.00	2019-12-24 20:48	45.88	KJRB 242056Z AUTO 06006KT CLR 09/M05 A3014 RMK AO2 PK WND 29038/2048 SLP207 T00941050 53012 PWINO	null
JRB	2019-12-24 21:56	46.00	25.00	43.44	60.00	8.00	0.00	30.16	1021.40	null	14.00	CLR	null	null	null	null	null	null	null	null	null	null	null	30.00	280.00	2019-12-24 21:10	41.36	KJRB 242156Z AUTO 06008G14KT CLR 08/M04 A3016 RMK AO2 PK WND 28030/2110 SLP214 T00781039 PWINO	null
JRB	2019-12-24 22:56	44.10	23.00	42.95	null	3.00	0.00	30.17	1021.70	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	42.52	KJRB 242256Z AUTO VRB03KT CLR 07/M05 A3017 RMK AO2 SLP217 T00671050 PWINO	null
JRB	2019-12-24 23:56	42.10	24.10	48.56	0.00	0.00	0.00	30.18	1022.10	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	27.00	280.00	2019-12-24 23:07	42.10	KJRB 242356Z AUTO 00000KT CLR 06/M04 A3018 RMK AO2 PK WND 28027/2307 SLP221 T00561044 10111 20056 51015 PWINO	null
JRB	2019-12-25 00:56	42.10	21.90	44.27	0.00	0.00	0.00	30.20	1022.70	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	42.10	KJRB 250056Z AUTO 00000KT CLR 06/M06 A3020 RMK AO2 SLP227 T00561056 PWINO	null
JRB	2019-12-25 01:56	39.90	23.00	50.50	0.00	0.00	0.00	30.21	1022.90	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	39.90	KJRB 250156Z AUTO 00000KT CLR 04/M05 A3021 RMK AO2 SLP229 T00441050 PWINO	null
JRB	2019-12-25 02:56	39.90	23.00	50.50	60.00	4.00	0.00	30.21	1023.00	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	36.65	KJRB 250256Z AUTO 06004KT CLR 04/M05 A3021 RMK AO2 SLP230 T00441050 51009 PWINO	null
JRB	2019-12-25 03:56	39.90	25.00	54.90	60.00	9.00	0.00	30.20	1022.50	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	33.34	KJRB 250356Z AUTO 06009KT CLR 04/M04 A3020 RMK AO2 SLP225 T00441039 PWINO	null
JRB	2019-12-25 04:56	39.00	24.10	54.77	70.00	7.00	0.00	30.20	1022.50	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	33.31	KJRB 250456Z AUTO 07007KT CLR 04/M04 A3020 RMK AO2 SLP225 T00391044 401110039 PWINO	null
JRB	2019-12-25 05:56	39.00	21.90	49.93	40.00	8.00	0.00	30.19	1022.30	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	32.74	KJRB 250556Z AUTO 04008KT CLR 04/M06 A3019 RMK AO2 SLP223 T00391056 10056 20039 56007 PWINO	null
JRB	2019-12-25 06:56	39.00	21.00	48.06	30.00	9.00	0.00	30.19	1022.40	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	32.22	KJRB 250656Z AUTO 03009KT CLR 04/M06 A3019 RMK AO2 SLP224 T00391061 PWINO	null
JRB	2019-12-25 07:56	37.90	21.00	50.18	30.00	11.00	0.00	30.21	1023.00	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	29.92	KJRB 250756Z AUTO 03011KT CLR 03/M06 A3021 RMK AO2 SLP230 T00331061 PWINO	null
JRB	2019-12-25 08:56	37.90	23.00	54.60	30.00	9.00	0.00	30.21	1022.80	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	30.85	KJRB 250856Z AUTO 03009KT CLR 03/M05 A3021 RMK AO2 SLP228 T00331050 50005 PWINO	null
JRB	2019-12-25 09:56	37.00	23.00	56.57	40.00	8.00	0.00	30.21	1023.00	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	30.27	KJRB 250956Z AUTO 04008KT CLR 03/M05 A3021 RMK AO2 SLP230 T00281050 PWINO	null
JRB	2019-12-25 10:56	37.00	23.00	56.57	60.00	7.00	0.00	30.21	1023.10	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	30.87	KJRB 251056Z AUTO 06007KT CLR 03/M05 A3021 RMK AO2 SLP231 T00281050 PWINO	null
JRB	2019-12-25 11:56	36.00	26.10	66.97	90.00	3.00	0.00	30.23	1023.60	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	33.26	KJRB 251156Z AUTO 09003KT CLR 02/M03 A3023 RMK AO2 SLP236 T00221033 10039 20022 53007 PWINO FZRANO	null
JRB	2019-12-25 12:56	37.00	27.00	66.82	50.00	5.00	0.00	30.25	1024.30	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	32.33	KJRB 251256Z AUTO 05005KT CLR 03/M03 A3025 RMK AO2 SLP243 T00281028 PWINO	null
JRB	2019-12-25 13:56	39.00	28.00	64.37	70.00	6.00	0.00	30.26	1024.60	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	33.96	KJRB 251356Z AUTO 07006KT CLR 04/M02 A3026 RMK AO2 SLP246 T00391022 PWINO	null
JRB	2019-12-25 14:56	39.90	28.90	64.49	60.00	6.00	0.00	30.26	1024.60	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	35.04	KJRB 251456Z AUTO 06006KT CLR 04/M02 A3026 RMK AO2 SLP246 T00441017 51010 PWINO	null
JRB	2019-12-25 15:56	43.00	28.00	55.14	70.00	5.00	0.00	30.23	1023.80	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	39.46	KJRB 251556Z AUTO 07005KT CLR 06/M02 A3023 RMK AO2 SLP238 T00611022 PWINO	null
JRB	2019-12-25 16:56	45.00	28.00	51.08	null	4.00	0.00	30.21	1022.90	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	42.60	KJRB 251656Z AUTO VRB04KT CLR 07/M02 A3021 RMK AO2 SLP229 T00721022 PWINO	null
JRB	2019-12-25 17:56	46.00	30.00	53.37	250.00	4.00	0.00	30.19	1022.20	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	43.77	KJRB 251756Z AUTO 25004KT CLR 08/M01 A3019 RMK AO2 SLP222 T00781011 10083 20022 57024 PWINO	null
JRB	2019-12-25 18:56	46.90	30.00	51.58	250.00	4.00	0.00	30.16	1021.30	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	44.82	KJRB 251856Z AUTO 25004KT CLR 08/M01 A3016 RMK AO2 SLP213 T00831011 PWINO	null
JRB	2019-12-25 19:56	46.90	30.90	53.50	0.00	0.00	0.00	30.16	1021.20	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	46.90	KJRB 251956Z AUTO 00000KT CLR 08/M01 A3016 RMK AO2 SLP212 T00831006 PWINO	null
JRB	2019-12-25 20:56	46.00	33.10	60.49	260.00	3.00	0.00	30.16	1021.30	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	44.69	KJRB 252056Z AUTO 26003KT CLR 08/01 A3016 RMK AO2 SLP213 T00780006 55009 PWINO	null
JRB	2019-12-25 21:56	43.00	33.10	67.82	240.00	4.00	0.00	30.16	1021.20	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	40.27	KJRB 252156Z AUTO 24004KT CLR 06/01 A3016 RMK AO2 SLP212 T00610006 PWINO	null
JRB	2019-12-25 22:56	43.00	34.00	70.30	0.00	0.00	0.00	30.16	1021.50	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	43.00	KJRB 252256Z AUTO 00000KT CLR 06/01 A3016 RMK AO2 SLP215 T00610011 PWINO	null
JRB	2019-12-25 23:56	42.10	35.10	76.04	280.00	3.00	0.00	30.19	1022.30	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	40.23	KJRB 252356Z AUTO 28003KT CLR 06/02 A3019 RMK AO2 SLP223 T00560017 10089 20056 53010 PWINO	null
JRB	2019-12-26 00:56	42.10	36.00	78.80	0.00	0.00	0.00	30.18	1021.90	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	42.10	KJRB 260056Z AUTO 00000KT CLR 06/02 A3018 RMK AO2 SLP219 T00560022 PWINO	null
JRB	2019-12-26 01:56	41.00	36.00	82.22	250.00	3.00	0.00	30.17	1021.70	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	38.98	KJRB 260156Z AUTO 25003KT CLR 05/02 A3017 RMK AO2 SLP217 T00500022 PWINO	null
JRB	2019-12-26 02:56	41.00	37.00	85.54	240.00	3.00	0.00	30.18	1021.90	null	null	CLR	null	null	null	null	null	null	null	null	null	null	null	null	null	null	38.98	KJRB 260256Z AUTO 24003KT CLR 05/03 A3018 RMK AO2 SLP219 T00500028 55004 PWINO	null
